bbl,bldgclass,lotarea,bldgarea,histdist,landmark,ownername
1019820031,C4,2500.0,10980.0,,,DENDUR/GENESIS II HOUSING DEVELOPMENT ET C.
1019820034,I5,4550.0,11847.0,,,"ST. MARY'S CENTER, INC."
1020410102,A4,1224.0,3744.0,,,"ALLEN,WILLIAM"
1020670062,S2,1967.0,3517.0,,,1877 AMSTERDAM ASSOC
1020840043,C3,2498.0,3024.0,,,INCLAN CRIMILDA R
1020947502,R4,7994.0,32830.0,,,THE 700 RIVERSIDE CONDOMINUM
1020980019,D1,9992.0,41874.0,,,WEST 151 STREET ASSOCIATES LLC
1018920038,Z9,2240.0,7475.0,Riverside-West End Historic District Extension II,,NICHOLAS ROERICH MUSEUM
1012250055,D4,8560.0,61800.0,,,160 W 95TH OWNERS INC
1012030107,B9,1812.0,3780.0,Upper West Side / Central Park West Historic District,,65 WEST 89 LLC
1015120123,D4,11030.0,120034.0,,,135 EAST 83RD OWNERS CORP
1017960106,V1,1892.0,0.0,,,309 EAST 119 OWNER LLC
1012460029,D4,10250.0,112000.0,Riverside-West End Historic District Extension I,,505 W END OWNERS CORP
1004060001,C4,1486.0,5496.0,,,AVENUE A CORNER OWNER LLC
1019930076,C7,4500.0,18288.0,,,NEW 3143-3147 BROADWAY LLC
1021490084,D1,33000.0,94428.0,,,"WH 90 LAUREL HILL TERRACE, LLC"
1015777501,R4,12771.0,94886.0,,,THE SALEM HOUSE CONDOMINIUM CO DAVID EIS ENSTEIN REAL ESTATE
1005430067,C5,2550.0,6158.0,South Village Historic District,,133 SIXTH MACDOUGAL LLC
1013790047,C5,2000.0,7530.0,Upper East Side Historic District,,ELLIANA 65 LLC
1016350151,C2,1083.0,3600.0,,,ING COMMUNICATIONS INC
1004380052,C4,2369.0,9015.0,,,SJG EAST TENTH REALTY LLC
1013870146,A4,2248.0,6798.0,Upper East Side Historic District,,FEREYDOUN F NAZEM
1005190027,C4,2630.0,11892.0,Charlton-King-Vandam Historic District,,KING ENTERPRISES LTD
1012500109,C0,1717.0,4765.0,Riverside-West End Historic District,,THE TESTAMENTARY TRUST F/B/O ROBERT FREI DMAN U/W/O
1002790024,M9,3144.0,375.0,,,ST JAMES CHURCH
1007740173,V1,161.0,0.0,,,LANDA RLTY INC
1020660051,C6,4996.0,17380.0,Hamilton Heights / Sugar Hill Northwest Historic District,,450-454 HDFC
1021450026,K2,2198.0,4396.0,,,"PEREZ, IRMA"
1008670029,D4,2469.0,7179.0,,,29 EAST 37 STREET REALTY CORP
1004520036,C7,2325.0,10212.0,,,"EAST VILLAGE AT FIRST AVENUE PARTNERS, L .P."
1013430035,C6,2008.0,5312.0,,,342 EAST 51ST STREET APARTMENT CORP
1015790014,C5,2963.0,9425.0,,,521 E 82 REALTY LLC
1019120056,B1,1665.0,3544.0,,,158 W 128TH ST LLC
1004350015,C7,2518.0,8825.0,,,102 ST MARKS PARTNERSHIP
1020070042,C4,3097.0,11980.0,,,NYC HOUSING AUTHORITY
1004520024,C7,2369.0,9350.0,,,"CANNON, LLC"
1020620122,A9,1799.0,4380.0,Hamilton Heights / Sugar Hill Historic District,,JOSEPH UBILES AND BERNICE C. CUMMINGS-UB ILES AS TR
1013797503,R6,3515.0,11759.0,Upper East Side Historic District,,UNAVAILABLE OWNER
1016870051,S3,1600.0,4080.0,,,2254 LLC
1012180021,B3,1359.0,2860.0,Upper West Side / Central Park West Historic District,,BERENDT JOHN L
1015420023,O5,2717.0,9069.0,,,"VALENTINA ENTERPRISES, LLC"
1017260030,C1,1843.0,6341.0,,,11 W 128 LLC
1003940003,S4,1219.0,3280.0,,,"179 AVENUE B REALTY, LLC"
1004020001,C7,2763.0,9156.0,,,"PSC AVENUE A, LLC"
1004020034,C7,1806.0,8264.0,,,108 AVENUE B LIMITEDLIABILITY COMPANY
1004010033,V1,3300.0,0.0,,,NYC DEPARTMENT OF PARKS AND RECREATION
1011260043,C6,2554.0,9120.0,Central Park West-West 73rd - 74th Street Historic District,,18 W 74TH ST APT CORP
1012090023,A4,1913.0,5560.0,Upper West Side / Central Park West Historic District,,RED CHERRY PROPERTY LLC
1015040129,B9,1711.0,11992.0,Carnegie Hill Historic District,,"65E92, LLC"
1021770242,D4,13055.0,56418.0,,,880 W HOUSE INC
1018150042,E2,2523.0,2500.0,,,KAVOLS LLC
1013760069,H5,8167.0,24167.0,Upper East Side Historic District,INDIVIDUAL LANDMARK,KNICKERBOCKER CLUB INC
1015440047,C4,2554.0,8254.0,,,FRANK & WALTER EBERHART L.P. NO. 1
1000300003,S9,1733.0,8665.0,,,"PEARL ST. HOLDING, LLC"
1020630123,A9,1799.0,4320.0,Hamilton Heights / Sugar Hill Historic District,,"WELLINGTON,  OLWEN JOY"
1019587502,R0,15794.0,53460.0,,,W133 OWNER LLC
1003920035,K2,1909.0,3957.0,,,151 AVE C HOLDINGS LLC
1016370038,S9,1900.0,4000.0,,,VINCENT GARROW
1020730040,A4,1080.0,2394.0,,,"SKY BLUE CLOVER, LLC"
1019500007,B3,1598.0,3120.0,,,"BENNET, JAMES D"
1019370021,A9,1765.0,2592.0,,,"GOINES, LEONARD"
1019110112,A5,1632.0,4800.0,,,"HIGGINSEN, VY"
1018840011,D3,10100.0,75569.0,,,TRUSTEES OF COLUMBIA UNIVERSITY
1004360034,C7,4427.0,22216.0,,,"AVENUE A SCHNEIDER PARTNERS, LLC"
1019420045,C2,1699.0,3057.0,,,SENSA PROPERTIES LLC
1008920075,C5,1975.0,6059.0,Murray Hill Historic District,,116 EAST 37TH STREET
1012390031,C7,2500.0,9557.0,,,EL-JO COMPANY LLC
1014080028,A4,2043.0,5561.0,,INDIVIDUAL LANDMARK,"TUNNEY, OWEN"
1014980066,O2,5180.0,16954.0,Expanded Carnegie Hill Historic District,,LIEDERKRANZ FDTN INC
1021310013,C7,16429.0,56300.0,,,470 AUDUBON AVE CORP
1016210060,C7,2523.0,9310.0,,,24 E 116 ST CORP
1016330051,C4,2023.0,8115.0,,,AHUVA
1016360024,C2,1716.0,4144.0,,,"108 LEXINGTON,"
1019541105,R4,,30737.0,,,
1016880052,S5,2100.0,6480.0,,,2272 REALTY LLC
1010389029,V9,0.0,0.0,,,UNAVAILABLE OWNER
1016350029,G7,1716.0,0.0,,,ROSS AND ROSS LLC
1019900005,D3,8400.0,55960.0,Morningside Heights Historic District,,TRUSTEES OF COLUMBIA UNIVERSITY
1010727501,R0,20010.0,105000.0,,,1818 NADLAN LLC
1000940001,D4,357935.0,2155492.0,,,SOUTHBRIDGE TOWERS INC
1005820025,Z9,41.0,0.0,,,"SENDOWSKI, JANUSZ"
1015167503,R0,5081.0,306000.0,,,180 EAST 88TH STREET REALTY LLC
1015270005,D6,2596.0,11925.0,,,"DARIAN, Z. KEN"
1012260008,C3,1800.0,6345.0,,,"163 W 95, LLC"
1013250019,D6,3347.0,15258.0,,,"SUNRISE, LLC"
1010430059,C5,2510.0,9895.0,,,"360 WEST 53RD ST., INC."
1011960038,B9,1533.0,3600.0,Upper West Side / Central Park West Historic District,,"STANFORTH-MIGLIORE, YANCEY"
1011580133,D8,5000.0,350695.0,,,AMSTERDAM AVENUE REDEVELOPMENT ASSOCIATE S LLC
1022480028,C1,7500.0,29925.0,,,88 SEAMAN AVENUE LLC
1010780043,I7,5021.0,9525.0,,,POSTGRADUATE CTR ETC.
1012190009,C0,1717.0,3600.0,Upper West Side / Central Park West Historic District,,THE DOLLY LING SCHUYTEN REVOCABLE TRUST
1007650009,C4,2615.0,9980.0,,,CHELSEA DVLPMNT CO
1021750128,D1,16200.0,71118.0,,,MAGGIO REALTY LLC
1010720015,W1,30125.0,203770.0,,,NEW YORK CITY SCHOOL CONSTRUCTION AUTHOR ITY
1012380056,C5,1812.0,4980.0,Riverside-West End Historic District,,LAIGLON RLTY CORP
1008910073,C7,1222.0,5100.0,Murray Hill Historic District Extension,,"130 EAST 36TH STREET, LLC"
1013820012,H5,3012.0,12913.0,Upper East Side Historic District,,REGENCY WHIST CLUB INC
1020620053,B1,1419.0,3968.0,Hamilton Heights / Sugar Hill Historic District,,SIMPSON LEROY A
1004350008,C7,1390.0,5745.0,,,128-130 FIRST AVENUE LLC
1004350010,S5,1542.0,4955.0,,,92 SMP REALTY LLC
1004350034,S3,2433.0,5840.0,,,117 AVENUE A LLC
1004540043,S3,1295.0,3336.0,,,12TH & 1ST LLC
1005520047,A4,2144.0,7920.0,Greenwich Village Historic District,,"WAVERLY PLACE, LLC"
1009240011,B1,1840.0,2880.0,,,"MA, CHAN"
1016340017,C5,1250.0,3920.0,,,TOWER LEXINGTON INC.
1016360051,S3,1360.0,4208.0,,,"DIFONZO, AS TRUSTEE, MICHAEL"
1016440001,D1,9083.0,42570.0,,,1641 PARK AVE ASSOCS
1016360138,K2,1190.0,2000.0,,,1978-82 THIRD AVE LLC
1016650047,O5,2018.0,4480.0,,,SALVATORE BOSCO
1018420064,C7,1875.0,7750.0,,,LIVING RIVER LLC
1019170128,C0,1299.0,2750.0,Central Harlem West -- 130-132nd Street Historic District,,"HARDING, GUY M."
1021220073,C7,2500.0,6432.0,,,3924 KARAT LLC
1021700083,D7,15000.0,64962.0,,,ALEF REALTY
1021700091,D7,10600.0,52215.0,,,SUMMER MANAGEMENT COMPANY LLC
1021700096,D7,15625.0,62514.0,,,"BROADWAY REALTY I CO.,"
1011714192,R4,,1469.0,,,
1007900056,C1,2581.0,9925.0,,,134 MANAGEMENT LLC
1018290010,C0,1817.0,3600.0,,,"FELLER, STEVEN"
1017110022,S5,1443.0,5458.0,,,321 PLEASANT AVENUE HDFC
1012240023,D4,13900.0,107243.0,,,12393 OWNERS CORP C/0 TUDOR REALTY
1012267501,RM,1800.0,5761.0,,,NAME NOT ON FILE
1011977501,R4,8514.0,46179.0,Upper West Side / Central Park West Historic District,,20 W 84TH ST CONDO
1019690005,E1,11643.0,11579.0,,,495 WEST 129 LLC
1021680028,C5,1881.0,2433.0,,,AIDA COLON
1005200025,C0,1230.0,2808.0,,,"ROBERT BORRE & COMPANY, LLC"
1017200047,C0,2119.0,4613.0,Mount Morris Park Historic District,,JAMES JULIUS
1018010100,V1,14896.0,0.0,,,NYC HOUSING AUTHORITY
1005420052,C7,1621.0,5750.0,South Village Historic District,,MOSCONI  RLTY NO. 2
1012010008,A5,2114.0,6738.0,Upper West Side / Central Park West Historic District,,"SELENDY, PHILIPPE Z"
1016350027,C2,1716.0,4140.0,,,MERCER AB LLC
1010540047,C4,2510.0,9405.0,,,"426 WEST 45TH STREET,LLC"
1017180044,B1,2200.0,2940.0,Mount Morris Park Historic District,,"18 WEST 120TH STREET,"
1019400131,S4,1775.0,2847.0,,,2288 ART FARM LLC
1016280004,C4,2618.0,10035.0,,,LOTT LEGACY APARTMENTS HOUSING DEVELOPME NT FUND
1014870049,C7,2503.0,10630.0,,,500 EAST 76TH STREET
1004680044,C1,2530.0,8240.0,,,235 E. 12 REALTY LLC
1006130032,A4,1437.0,3738.0,Greenwich Village Historic District,,DOYLE  STEPHEN
1012120010,C5,1941.0,3888.0,Upper West Side / Central Park West Historic District,,"SMIT, ROBERT"
1012100017,D4,6334.0,53370.0,Upper West Side / Central Park West Historic District,,79 ST RESIDENCE CORP
1012460115,C5,1635.0,5520.0,Riverside-West End Historic District Extension I,,ACHILLE RASPANTINI JR
1008490029,K4,2300.0,6622.0,Ladies' Mile Historic District,,GOLDBERG JANE
1011220008,C5,4519.0,13557.0,Upper West Side / Central Park West Historic District,,WIDAN REALTY CORP
1012500052,A4,2014.0,5885.0,Riverside-West End Historic District,,DOGGIE PIE LLC
1013610118,D3,2000.0,9296.0,,INDIVIDUAL LANDMARK,"RUPPERT, LLC"
1019080052,C4,2523.0,9545.0,,,HOUSING 2000 HOUSINGDEVELOPMENT FUND COR P.
1016250027,C4,2523.0,8880.0,,,97 LEXINGTON CORP
1002860013,C1,4040.0,20513.0,,,233-35 HENRY ST RLTYCRP
1021190068,C6,4413.0,15175.0,,,551 WEST 160TH STREET H D F C
1020790013,C5,1599.0,3200.0,,,DESTIN RANDOLPH
1005920013,A4,1322.0,3562.0,Greenwich Village Historic District,,112 WAPL LLC
1015280012,C7,2554.0,9210.0,,,"89TH STREET REALTY,"
1014170110,A4,1121.0,2584.0,Treadwell Farm Historic District,,221 EAST 62ND STREET LTD.
1020480042,C4,1818.0,6870.0,,,"ECDO COMMUNITY PARTNERSHIP HDFC, INC."
1015080007,A4,2043.0,4293.0,,,79TH OWNER LLC
1011100001,V1,22772335.0,0.0,,,NEW YORK STATE OFFICE OF GENERAL SE
1011710001,Q0,593964.0,0.0,,,SENIOR LIVING OPTIONS INC
1021700268,C1,6125.0,22690.0,,,FANSAM PROPERTIES LLC
1004900024,C7,2500.0,13923.0,Sullivan-Thompson Historic District,,204 SPRING ST RLTY CORP
1020060024,C1,3747.0,15090.0,,,"ACTION HOUSING II,"
1000160040,W1,24337.0,134082.0,,,NYC SCA
1003770009,C2,1499.0,4911.0,,,MANRO ASSOC. LLC
1008290046,O5,2472.0,9104.0,Madison Square North Historic District,,JTRE NOMAD 8 W 28TH LLC
1021110105,C1,3000.0,10520.0,,,453 WEST 166TH STREET HDFC
1020860150,A9,1499.0,1980.0,,,"HAMILTONHEIGHTSW138, LLC"
1013200017,Z4,2610.0,8100.0,,,COMMONWEALTH/THE BAHAMAS
1002360016,S2,1425.0,2733.0,,,GELSO 3 LLC
1011280058,B9,1941.0,5700.0,Central Park West-76th Street Historic District,,"SANDOZ, TODD"
1018830054,K2,7569.0,12375.0,,,TRUSTEES OF COLUMBIA UNIVERSITY
1019581140,R4,,48518.0,,,
1015550018,C6,2517.0,9250.0,,,92 YORKVILLE HSG CORP
1011850076,B3,1236.0,4246.0,West End-Collegiate Historic District,,"POLLET, JEREMY P"
1005520068,D0,3980.0,22170.0,Greenwich Village Historic District,,79 WASHINGTON PLACE REALTY COR
1016550027,S5,1825.0,6100.0,,,1701 LEXINGTON LLC
1001337501,RM,4750.0,29167.0,Tribeca South Historic District Extension,,M & A CONDOMINIUM ASSOC
1005060045,C0,2886.0,4148.0,Charlton-King-Vandam Historic District,,"BEAM, MICHAEL A"
1011717511,RM,72099.0,752143.0,,,UNAVAILABLE OWNER
1007650026,C3,2065.0,4500.0,,,"RUTH SCHIFFMAN, TRUSTEE"
1015240044,D4,6048.0,62789.0,,,AKAM ASSOCIATES
1020530085,C6,4869.0,17100.0,Hamilton Heights / Sugar Hill Historic District,,323-29 EDGECOMBE AVEN
1018320006,D4,8482.0,34692.0,,,49-96 TENANTS CORP
1014680005,N9,10217.0,82600.0,,,"RONALD MCDONALD HOUSE OF NEW YORK, INC.S UCCESSOR T"
1015610016,C1,2554.0,9570.0,,,"CELLO-TAK MFG, INC"
1014150016,C2,2159.0,5618.0,,,NANCY SARA LLC
1017250021,C3,1874.0,2475.0,,,"ROCHE, WILLIAM H III"
1009390035,C7,2115.0,3870.0,,,FIRST 34 REALTY LLC
1020810055,M9,2498.0,6492.0,,,NORTHEASTERN CONFERENCE CORP
1007440022,B3,1104.0,2460.0,Chelsea Historic District,,"SHALEM, TABITA"
1016030011,M1,7569.0,7832.0,,INDIVIDUAL LANDMARK,RUSSN ST NICHOLAS CAT
1010580001,C7,1630.0,8965.0,,,"NAGI, MULKIA A"
1019280056,C3,1682.0,4684.0,,,RUSHEN CLENNIE L
1008270041,O5,3014.0,15171.0,Madison Square North Historic District,,WEXLER ASSOCIATES
1007010052,U6,0.0,0.0,,,NYC PARKS DEPARTMENT
1007020050,U9,0.0,0.0,,,UNAVAILABLE OWNER
1008609067,V1,0.0,0.0,,,MADISON 30 31 OWNER LLC
1008610012,O6,2160.0,15004.0,,,"BR 31, LLC"
1009190005,D6,6000.0,96166.0,,,591 3RD AVE 6B LLC
1019430013,S9,996.0,4000.0,,,"GILLUM, YVETTE"
1008560011,O4,16590.0,140025.0,,,15 EAST 26 L.L.C.
1014830033,I4,25542.0,164806.0,,,HSS PROPERTIES CORP
1014829020,I1,34371.0,143979.0,,,NEW YORK SOCIETY ETC
1022400024,C0,2500.0,5572.0,,,"AYALA, ANGEL"
1002880043,S1,933.0,1836.0,,INDIVIDUAL LANDMARK,INKA ESSENHIGH
1008870018,C7,2119.0,5648.0,,,127-129 EAST 31ST STREET CORPORATION
1017230053,V1,1998.0,0.0,,,38 WEST 126TH STREET REALTY LLC
1011967501,R1,2298.0,5193.0,Upper West Side / Central Park West Historic District,,UNAVAILABLE OWNER
1017457501,RM,17592.0,112576.0,,,UNAVAILABLE OWNER
1008477501,RI,13232.0,76406.0,Ladies' Mile Historic District,,NAME NOT ON FILE
1017297501,RD,13322.0,33632.0,,,MARIA ROSADO MHR MGMT INC
1007537502,R4,6518.0,38405.0,,,THE IMN CONDOMINIUM
1007937505,R4,23510.0,108969.0,,,UNAVAILABLE OWNER
1004607501,R1,3870.0,8706.0,East Village / Lower East Side Historic District,,NAME NOT ON FILE
1018387501,R4,10092.0,40415.0,,,JADAM CONDOMINIUM
1010967501,RW,80293.0,235875.0,,,UNAVAILABLE OWNER
1004497501,RM,665.0,2408.0,,,UNAVAILABLE OWNER
1017267501,R4,2498.0,7441.0,,,58 WEST 129TH ST LLC
1001757501,RB,7495.0,80149.0,,,377 BROADWAY CONDOMINIUM CORP
1012247502,R6,1748.0,3478.0,,,NAME NOT ON FILE
1019077508,R1,1766.0,5467.0,Mount Morris Park Historic District Extension,,UNAVAILABLE OWNER
1019887502,R4,7494.0,24178.0,,,UNAVAILABLE OWNER
1008227507,RC,13110.0,111163.0,,,RFL 160 FIFTH LLC
1020427501,R1,1280.0,2850.0,,,NAME NOT ON FILE
1006157501,R1,1532.0,4218.0,Greenwich Village Historic District,,UNAVAILABLE OWNER
1005527503,R1,6067.0,18400.0,Greenwich Village Historic District,,UNAVAILABLE OWNER
1011427501,R4,11247.0,98110.0,Upper West Side / Central Park West Historic District,,PYTHIAN CONDOMINIUM ASSOCIATION
1018207501,R4,7092.0,29761.0,,,SEMIRAMIS CONDOMINIUM
1013427503,R2,4070.0,8651.0,,,342 EAST 50TH STREET LLC
1012527501,R4,7553.0,26476.0,Riverside-West End Historic District Extension II,,VANCOUVER CONDOMINIUMS
1005197501,R6,2342.0,6125.0,Charlton-King-Vandam Historic District,,NAME NOT ON FILE
1005627501,RC,2409.0,14438.0,,,NAME NOT ON FILE
1003907503,R1,1950.0,6245.0,,,UNAVAILABLE OWNER
1013737503,R4,42307.0,126281.0,,,UNAVAILABLE OWNER
1000167523,RM,18270.0,301838.0,,,BPC GREEN LLC
1007757503,R4,9504.0,60703.0,,,UNAVAILABLE OWNER
1013977501,R1,1667.0,3634.0,,,NAME NOT ON FILE
1020417501,R1,1499.0,2404.0,,,NAME NOT ON FILE
1010737503,RR,20084.0,133274.0,,,UNAVAILABLE OWNER
1014467503,R4,3405.0,29124.0,,,UNAVAILABLE OWNER
1014070168,A4,1839.0,5700.0,Upper East Side Historic District,,"110 EAST 73RD STREET,"
1020647502,R4,22482.0,75587.0,,,UNAVAILABLE OWNER
1003507503,R4,5036.0,26257.0,,,287 LES JV LLC
1008757501,R6,1500.0,5192.0,Gramercy Park Historic District,,UNAVAILABLE OWNER
1015280042,C5,2596.0,9740.0,,,FAMECO LLC
1014837501,R4,25542.0,154610.0,,,BELAIRE CONDOMINIUM ASSOC
1013737506,RR,23774.0,197258.0,,,UNAVAILABLE OWNER
1015247502,R9,10071.0,104951.0,,,UNAVAILABLE OWNER
1020997502,R5,24941.0,50844.0,,,UNAVAILABLE OWNER
1015447503,R1,5108.0,18462.0,,,THE PARK MANSION CONDOMINIUM
1003917501,R1,2325.0,7595.0,,,UNAVAILABLE OWNER
1018937502,R4,10000.0,86200.0,Morningside Heights Historic District,,610 WEST 110TH ST.CONDOMINIUM
1020387501,RM,14995.0,70418.0,,,UNAVAILABLE OWNER
1010097501,RM,18577.0,531657.0,,,METROPOLITAN TOWER CONDOMINIUM
1005077501,RM,5245.0,19170.0,,,11 PRINCE CONDOMINIUM
1007530051,D9,10862.0,62824.0,,,"CHELSEA TOWN,"
1012517502,R1,2460.0,7625.0,Riverside-West End Historic District,,UNAVAILABLE OWNER
1021807502,R1,5000.0,12937.0,,,UNAVAILABLE OWNER
1011717509,RM,44767.0,541114.0,,,UNAVAILABLE OWNER
1004277507,RM,22705.0,214757.0,,,UNAVAILABLE OWNER
1008677501,R4,2537.0,23805.0,,,UNAVAILABLE OWNER
1014067501,R6,3048.0,8118.0,Upper East Side Historic District,,NAME NOT ON FILE
1020597502,R6,1749.0,3865.0,Hamilton Heights Historic District,,UNAVAILABLE OWNER
1008497501,RC,2300.0,22805.0,Ladies' Mile Historic District,,3920 PARKS CORP
1019697501,R4,5141.0,18624.0,,,52 CONVENT LLC
1014977501,RM,10216.0,131838.0,,,UNAVAILABLE OWNER
1014317501,RM,2851.0,14968.0,,,UNAVAILABLE OWNER
1021107501,R1,2751.0,9952.0,,,UNAVAILABLE OWNER
1011990045,D6,9604.0,103112.0,Upper West Side / Central Park West Historic District,,20 WEST 86TH STREET LLC
1006087502,R1,2266.0,6094.0,Greenwich Village Historic District,,UNAVAILABLE OWNER
1002007502,RC,5055.0,36207.0,,,UNAVAILABLE OWNER
1020437502,R1,1875.0,5176.0,,,UNAVAILABLE OWNER
1008757503,R4,5360.0,69244.0,Gramercy Park Historic District,,UNAVAILABLE OWNER
1009137501,R6,1761.0,3934.0,,,NAME NOT ON FILE
1021807501,R4,17075.0,51550.0,,,THE BENNETT 69 CONDOMINIUM
1010537502,R1,2010.0,3253.0,,,NAME NOT ON FILE
1013230040,B1,1413.0,3072.0,,,FLINK  HANS D
1016677501,R4,2119.0,9838.0,,,UNAVAILABLE OWNER
1004237501,RC,2632.0,14793.0,,,UNAVAILABLE OWNER
1019047502,R1,1682.0,3858.0,Mount Morris Park Historic District Extension,,HARLEM URBAN DEVELOPM
1018387502,R4,10092.0,47796.0,,,THE 425 CENTRAL PARK WEST CONDOMINI
1014017501,RM,20083.0,272535.0,,,"165 E 66 RESIDENCES, LLC"
1013377501,RC,23597.0,258289.0,,,UNAVAILABLE OWNER
1019037502,R1,2826.0,9837.0,Mount Morris Park Historic District Extension,,UNAVAILABLE OWNER
1006217501,R1,3725.0,14103.0,Greenwich Village Historic District,,UNAVAILABLE OWNER
1018447501,R4,10092.0,54221.0,,,UNAVAILABLE OWNER
1015161227,R4,,2370.0,,,
1012507501,R6,2015.0,5176.0,Riverside-West End Historic District,,NAME NOT ON FILE
1010537501,R1,1908.0,3484.0,,,NAME NOT ON FILE
1019217502,R6,1549.0,3845.0,,,UNAVAILABLE OWNER
1016247501,R1,2523.0,9544.0,,,UNAVAILABLE OWNER
1007457503,RM,11225.0,76600.0,,,"GALILEO ASSOCIATES, LLC"
1018157501,R1,2018.0,4231.0,,,UNAVAILABLE OWNER
1004447501,R4,7544.0,14367.0,,,72-74 EAST 3RD STREET CONDOMINIUM
1006247501,R1,2756.0,11048.0,Greenwich Village Historic District,,NAME NOT ON FILE
1005837501,R1,1754.0,3355.0,Greenwich Village Historic District,,44 MORTON STREET CONDOMINIUM
1017207501,R4,16418.0,40584.0,Mount Morris Park Historic District,,UNAVAILABLE OWNER
1020967501,R4,11176.0,75753.0,,,THE 725 RIVERSIDE CONDOMINUM
1018337503,R4,132356.0,323200.0,,,UNAVAILABLE OWNER
1019440058,B3,1716.0,3400.0,,,"ANDERSON, KERRI ROGERS"
1010757501,R4,27614.0,95905.0,,,UNAVAILABLE OWNER
1008687501,R4,9875.0,67879.0,,,THE ELISABETH CONDO   #
1018887503,R4,12615.0,101927.0,Riverside-West End Historic District Extension II,,UNAVAILABLE OWNER
1005727502,R2,4743.0,12695.0,Greenwich Village Historic District,,THE 30-32 W 9TH ST CONDOMINUM
1019457504,RM,20183.0,153681.0,,,SOHA 118 CONDOMINIUM
1015037501,RM,5828.0,44291.0,Expanded Carnegie Hill Historic District,,UNAVAILABLE OWNER
1013957503,RM,9942.0,100554.0,,,525 PARK AVENUE CONDO
1014737502,RM,10625.0,126273.0,,,ORSID RLTY CORP
1008197504,RM,2576.0,24414.0,Ladies' Mile Historic District,,UNAVAILABLE OWNER
1004027503,RM,8100.0,38726.0,,,UNAVAILABLE OWNER
1005677501,RM,10546.0,92481.0,Greenwich Village Historic District,,UNAVAILABLE OWNER
1004757503,RM,7500.0,38524.0,SoHo-Cast Iron Historic District,,UNAVAILABLE OWNER
1017457503,RM,7909.0,37166.0,,,UNAVAILABLE OWNER
1007947504,RM,10053.0,61578.0,,,UNAVAILABLE OWNER
1020777501,RM,29974.0,111822.0,,,UNAVAILABLE OWNER
1016147501,RM,2546.0,8782.0,,,UNAVAILABLE OWNER
1011587507,RM,50000.0,390682.0,,,UNAVAILABLE OWNER
1019030054,C4,2018.0,3999.0,Mount Morris Park Historic District Extension,,HATCHER JAMES
1021230070,G1,9500.0,44116.0,,,PRESBYTERIAN HOSP CTY NY
1020250056,C1,3830.0,15292.0,,,FS 140TH STREET HOUSING DEVELOPMENT
1011440037,C1,3780.0,8664.0,Upper West Side / Central Park West Historic District,,"110 WEST 73 ASSOCIATES, LLC"
1015780023,D1,7569.0,93168.0,,,40 EAST END AVE. ASSOCIATES LLC
1005860011,C6,3500.0,14166.0,Greenwich Village Historic District Extension II,,UNAVAILABLE OWNER
1020410011,B1,1499.0,3000.0,,,"309W 137TH STREET, LLC"
1004180046,C7,2500.0,12306.0,,,BING FAI REALTY CORP
1004180047,C7,2500.0,11562.0,,,109 ELDRIDGE LLC
1013450007,C3,1991.0,4160.0,,,"SOFIA ENTERPRISE, LL"
1011290002,C7,2043.0,4604.0,Upper West Side / Central Park West Historic District,,PARTNERS 57 LLC
1008800050,H3,3528.0,16116.0,,,"CHU, SU FENG"
1004648048,D4,8801.0,25068.0,,,19-23 ST MARKS ASSOCIATES LLC
1007680079,C1,1405.0,5445.0,,,"FAMILY OF LOUIS, LLC"
1020840003,B1,1248.0,3328.0,,,"D'AMICO, RONALD"
1001510001,D6,25831.0,434418.0,,,TRIBECA EQUITY PARTNERS L P
1009390009,U6,0.0,0.0,,,NATIONAL PASS RR CORP
1010950018,U4,0.0,0.0,,,VERIZON NEW YORK INC
1014700001,C7,1569.0,6986.0,,,401
1008220061,S3,1537.0,4760.0,Ladies' Mile Historic District,,36 W 21 ST HOLDINGS LLC
1020510033,D4,5000.0,20640.0,,,660 ST. NICHOLAS AVENUE HOUSING DEVELOPM ENT FUND C
1015310029,D8,16347.0,267891.0,,,"VENTURA IN MANHATTAN, INC."
1019080060,G1,10092.0,37600.0,,,HARLEM PARK ASSOC. LLC
1012280036,D6,4416.0,19976.0,Upper West Side / Central Park West Historic District,,"200 WEST 81ST STREETCO.,"
1007920035,K2,1725.0,4370.0,,,579 HANA CORP.
1011630152,C6,2042.0,7835.0,West End-Collegiate Historic District Extension,,242 72 OWNERS CORP
1017250044,C0,1749.0,3400.0,,,"MUHAMMAD, LESA BINA"
1017180012,B9,1817.0,4185.0,Mount Morris Park Historic District,,"COVINGTON, SHAUN"
1018310002,V1,2500.0,0.0,,,"2136 FREDERICK DOUGLASS BOULEVARD, LLC"
1005030024,C7,1875.0,6875.0,Sullivan-Thompson Historic District,,MCNALLY MARIE
1018830036,D3,16090.0,67536.0,,,ECHO APARTMENTS ASSOCIATES LP
1019050157,B1,1817.0,3960.0,Mount Morris Park Historic District Extension,,"156 W MANH, L.P."
1007717501,R6,2173.0,4158.0,,,UNAVAILABLE OWNER
1020060015,C1,2498.0,9500.0,,,"HP GENESIS Y15 HOUSING DEVELOPMENT FUND  CO., INC."
1020300057,K1,10054.0,9012.0,,,262 WEST 145TH V&A LLC
1020530069,A4,1950.0,3900.0,Hamilton Heights / Sugar Hill Historic District,,ROBERT LEWIS
1010087501,RM,7531.0,106502.0,,,YI-SHIN KUO
